2015-09-29 15:00:00,changepercent,trade,open,high,low,settlement,h_change,l_change,volume,turnoverratio
601007,-1.523,10.99,11.02,11.11,10.88,11.16,-0.45,-2.51,7303044.0,2.4343500000000002
300238,-1.536,37.81,37.51,39.16,37.2,38.4,1.98,-3.12,3442170.0,1.9021
000929,-1.591,11.75,11.7,11.85,11.63,11.94,-0.75,-2.6,3222926.0,1.7361900000000001
600107,-1.601,14.14,14.17,14.35,13.87,14.37,-0.14,-3.48,8256300.0,2.2934200000000002
002696,-1.607,12.86,12.77,13.29,12.66,13.07,1.68,-3.14,4503875.0,4.34026
002712,-1.61,60.51,60.0,62.97,59.3,61.5,2.39,-3.58,567210.0,1.9523800000000002
300287,-1.631,15.08,14.95,15.83,14.81,15.33,3.26,-3.39,33310575.0,5.08573
300477,-1.632,34.97,34.74,35.48,33.82,35.55,-0.2,-4.87,1705174.0,6.55836
002374,-1.705,11.53,11.59,11.72,11.39,11.73,-0.09,-2.9,6097790.0,3.30104
600192,-1.711,7.47,7.45,7.56,7.35,7.6,-0.53,-3.29,5583607.0,1.26398
300138,-1.73,14.2,14.15,14.36,13.92,14.45,-0.62,-3.67,2345477.0,1.70357
002611,-1.734,10.2,10.09,10.32,9.8,10.38,-0.58,-5.59,11268522.0,3.58352
300330,-1.734,14.17,14.05,14.51,13.9,14.42,0.62,-3.61,4014112.0,2.39716
002623,-1.751,23.56,23.48,23.88,23.33,23.98,-0.42,-2.71,1855508.0,1.15969
002495,-1.754,5.6,5.57,5.69,5.52,5.7,-0.18,-3.16,8088094.0,2.16435
002475,-1.802,29.42,29.49,30.49,29.23,29.96,1.77,-2.44,4972481.0,0.43251000000000006
600479,-1.816,14.06,14.07,14.29,13.82,14.32,-0.21,-3.49,3628635.0,1.19042
002665,-1.82,22.66,22.67,23.0,22.18,23.08,-0.35,-3.9,4802794.0,0.8274600000000001
300153,-1.826,8.6,8.61,8.75,8.41,8.76,-0.11,-4.0,2680740.0,1.7317900000000002
300323,-1.836,5.88,5.9,6.02,5.76,5.99,0.5,-3.84,5283378.0,0.7827200000000001
300084,-1.837,8.55,8.49,8.65,8.36,8.71,-0.69,-4.02,5763842.0,2.5844300000000002
002160,-1.856,7.93,7.91,8.0,7.8,8.08,-0.99,-3.47,3432963.0,1.05728
002158,-1.895,15.01,15.01,15.29,14.8,15.3,-0.07,-3.27,2625301.0,0.99492
300117,-1.908,7.71,7.73,7.91,7.61,7.86,0.64,-3.18,3398838.0,1.06366
603567,-1.933,37.04,36.98,37.46,36.59,37.77,-0.82,-3.12,2459335.0,3.8082000000000003
300426,-1.934,100.92,99.98,102.5,98.53,102.91,-0.4,-4.26,1485122.0,7.42561
603808,-1.946,33.76,33.85,34.26,33.55,34.43,-0.49,-2.56,761343.0,1.9033600000000002
002129,-1.967,9.97,9.93,10.17,9.8,10.17,0.0,-3.64,31385705.0,1.60447
603012,-1.971,17.41,17.39,17.65,17.21,17.76,-0.62,-3.1,2249252.0,2.82569
300121,-2.004,8.8,8.78,9.06,8.71,8.98,0.89,-3.01,3277179.0,2.37369
300443,-2.007,91.32,91.8,94.21,90.0,93.19,1.09,-3.42,416420.0,3.69822
002371,-2.013,18.98,19.04,19.17,18.82,19.37,-1.03,-2.84,1736240.0,0.51453
600595,-2.022,4.36,4.36,4.48,4.31,4.45,0.67,-3.15,14975796.0,0.9885800000000001
300289,-2.028,38.65,38.26,39.65,37.5,39.45,0.51,-4.94,3388584.0,2.7781700000000003
002522,-2.049,12.43,12.45,12.54,12.16,12.69,-1.18,-4.18,13322516.0,2.61491
000823,-2.053,8.11,8.14,8.25,8.02,8.28,-0.36,-3.14,6671736.0,1.2427
002732,-2.053,23.85,24.0,24.36,23.6,24.35,0.04,-3.08,1017390.0,2.58549
300211,-2.066,13.27,13.2,13.5,13.02,13.55,-0.37,-3.91,1862371.0,2.04082
002536,-2.067,27.96,28.04,28.32,27.64,28.55,-0.81,-3.19,1329958.0,2.87792
002674,-2.067,12.32,12.3,12.45,12.1,12.58,-1.03,-3.82,994859.0,0.41354
300482,-2.072,79.39,79.0,82.3,77.21,81.07,1.52,-4.76,2552488.0,11.60222
000835,-2.073,9.92,9.82,10.17,9.73,10.13,0.39,-3.95,11864030.0,3.88513
600159,-2.074,4.25,4.24,4.3,4.2,4.34,-0.92,-3.23,7310644.0,0.8808
300442,-2.082,41.38,41.28,42.1,40.02,42.26,-0.38,-5.3,1308705.0,5.23482
300022,-2.102,7.45,7.4,7.62,7.31,7.61,0.13,-3.94,18977275.0,5.93146
002521,-2.111,8.81,8.84,8.86,8.69,9.0,-1.56,-3.44,8204106.0,2.0329
300039,-2.116,11.1,11.12,11.25,10.91,11.34,-0.79,-3.79,14464040.0,2.36391
002198,-2.122,7.38,7.38,7.46,7.33,7.54,-1.06,-2.79,7125318.0,1.81661
002493,-2.134,6.88,6.85,7.03,6.75,7.03,0.0,-3.98,7169950.0,0.35179000000000005
600335,-2.136,15.12,15.16,15.3,15.02,15.45,-0.97,-2.78,2113600.0,0.36774
603918,-2.152,35.92,35.9,36.95,35.25,36.71,0.65,-3.98,1055154.0,4.79615
300453,-2.153,40.9,41.0,41.59,39.88,41.8,-0.5,-4.59,1673511.0,8.42654
600551,-2.157,15.42,15.46,15.66,15.31,15.76,-0.63,-2.86,3192631.0,0.63117
002028,-2.165,11.3,11.29,11.48,11.22,11.55,-0.61,-2.86,6876364.0,1.4489400000000001
603222,-2.183,22.4,22.25,22.6,22.0,22.9,-1.31,-3.93,2092945.0,5.23236
601116,-2.187,8.05,8.07,8.16,7.95,8.23,-0.85,-3.4,1485192.0,0.36157
300034,-2.195,20.94,20.95,21.35,20.4,21.41,-0.28,-4.72,4041399.0,1.26294
002398,-2.198,13.35,13.35,13.86,13.22,13.65,1.54,-3.15,5575158.0,2.20452
300470,-2.198,65.41,65.04,66.78,64.4,66.88,-0.15,-3.71,1109548.0,8.317450000000001
002584,-2.204,24.41,24.25,24.83,24.15,24.96,-0.52,-3.25,882036.0,0.8569500000000001
600596,-2.219,7.05,7.05,7.12,6.98,7.21,-1.25,-3.19,12784222.0,1.88229
600166,-2.222,5.72,5.75,5.8,5.65,5.85,-0.85,-3.42,18811089.0,0.66951
300006,-2.226,25.91,25.8,26.39,25.5,26.5,-0.42,-3.77,5734515.0,4.23962
603989,-2.232,35.92,35.78,36.26,35.5,36.74,-1.31,-3.38,1925738.0,3.85148
002035,-2.236,10.93,10.95,11.07,10.85,11.18,-0.98,-2.95,1386479.0,0.48751000000000005
600439,-2.243,5.23,5.22,5.28,5.15,5.35,-1.31,-3.74,12476566.0,1.3226200000000001
300057,-2.246,10.88,10.92,11.01,10.78,11.13,-1.08,-3.14,4986823.0,1.99552
300264,-2.25,10.86,10.9,11.12,10.58,11.11,0.09,-4.77,6038771.0,3.53853
300333,-2.258,19.91,19.75,20.05,19.0,20.37,-1.57,-6.73,8835921.0,2.67031
300102,-2.262,6.48,6.47,6.63,6.35,6.63,0.0,-4.22,7076805.0,1.95774
300373,-2.262,39.75,39.6,40.8,38.6,40.67,0.32,-5.09,3804443.0,7.48906
300455,-2.305,29.25,29.34,29.78,28.78,29.94,-0.53,-3.87,1400000.0,4.0
300463,-2.31,82.03,82.25,83.5,80.06,83.97,-0.56,-4.66,1078466.0,2.87591
300095,-2.317,8.01,8.04,8.16,7.86,8.2,-0.49,-4.15,5039942.0,2.18732
300259,-2.317,8.43,8.42,8.64,8.26,8.63,0.12,-4.29,7911369.0,3.13772
603118,-2.333,31.4,31.3,31.99,31.15,32.15,-0.5,-3.11,2614777.0,3.48637
603885,-2.333,49.4,49.64,50.6,48.45,50.58,0.04,-4.21,1484137.0,2.18255
300483,-2.348,36.6,36.56,37.08,35.8,37.48,-1.07,-4.48,904924.0,5.83822
300255,-2.355,14.1,14.05,14.38,13.6,14.44,-0.42,-5.82,5577025.0,1.70544
300485,-2.36,75.3,75.35,76.52,74.36,77.12,-0.78,-3.58,1722537.0,5.74179
002616,-2.368,22.68,22.78,23.5,22.51,23.23,1.16,-3.1,983001.0,0.5844100000000001
002776,-2.379,37.34,37.6,37.99,36.82,38.25,-0.68,-3.74,1296601.0,4.94508
002104,-2.381,15.58,15.59,15.9,15.32,15.96,-0.38,-4.01,25356003.0,4.04198
600716,-2.385,6.14,6.15,6.22,6.06,6.29,-1.11,-3.66,5288031.0,0.7140200000000001
002008,-2.386,19.23,19.25,19.65,19.0,19.7,-0.25,-3.55,9691435.0,0.9877100000000001
002417,-2.387,11.86,11.93,12.13,11.83,12.15,-0.16,-2.63,4152761.0,1.9227400000000001
000019,-2.392,8.57,8.6,8.68,8.42,8.78,-1.14,-4.1,4509316.0,1.78762
000625,-2.4,13.42,13.5,13.72,13.16,13.75,-0.22,-4.29,50173214.0,1.48112
603015,-2.416,21.81,21.89,22.15,21.7,22.35,-0.89,-2.91,2414587.0,4.81953
300435,-2.42,34.68,34.8,35.3,34.2,35.54,-0.68,-3.77,720445.0,3.60232
603889,-2.424,20.93,21.05,21.2,20.7,21.45,-1.17,-3.5,1215250.0,3.03661
300382,-2.447,29.5,29.51,30.39,29.01,30.24,0.5,-4.07,923184.0,2.91424
002578,-2.462,6.34,6.32,6.43,6.3,6.5,-1.08,-3.08,3917068.0,1.47787
002327,-2.468,9.09,9.06,9.28,9.0,9.32,-0.43,-3.43,5913356.0,1.3508900000000001
002662,-2.471,10.26,10.27,10.41,10.2,10.52,-1.05,-3.04,2696828.0,0.69418
002488,-2.475,19.7,19.65,20.4,19.31,20.2,0.99,-4.41,10034857.0,3.07398
002740,-2.478,35.42,35.45,36.1,35.1,36.32,-0.61,-3.36,913486.0,3.65394
300187,-2.483,28.28,28.03,28.97,27.74,29.0,-0.1,-4.34,1980560.0,1.0033
300340,-2.492,18.39,18.5,18.88,18.24,18.86,0.11,-3.29,1466168.0,1.8268
002469,-2.498,12.1,12.18,12.3,11.96,12.41,-0.89,-3.63,3511604.0,1.24659
300372,-2.543,11.88,11.89,12.13,11.66,12.19,-0.49,-4.35,2646419.0,2.97346
300308,-2.546,11.1,11.15,11.39,10.86,11.39,0.0,-4.65,1922910.0,0.89673
002672,-2.557,17.53,17.6,18.29,17.4,17.99,1.67,-3.28,6441913.0,1.50095
600093,-2.558,12.19,12.1,12.5,12.02,12.51,-0.08,-3.92,3856809.0,1.1961
300325,-2.567,10.25,10.2,10.66,10.2,10.52,1.33,-3.04,4700710.0,1.4906000000000001
002025,-2.569,20.1,20.1,20.47,19.87,20.63,-0.78,-3.68,15146108.0,3.53233
002565,-2.572,6.44,6.47,6.6,6.37,6.61,-0.15,-3.63,14926027.0,2.17157
300433,-2.572,59.1,59.53,60.49,58.68,60.66,-0.28,-3.26,1374452.0,2.04046
002281,-2.597,33.38,33.6,34.17,33.0,34.27,-0.29,-3.71,1504446.0,0.9239400000000001
000655,-2.628,7.04,7.08,7.15,6.95,7.23,-1.11,-3.87,9882060.0,1.6599
000920,-2.633,13.68,13.78,14.04,13.3,14.05,-0.07,-5.34,4222814.0,1.00067
002315,-2.636,60.58,60.98,62.15,60.01,62.22,-0.11,-3.55,2035811.0,3.3746
300173,-2.636,12.56,12.56,12.95,12.42,12.9,0.39,-3.72,5643587.0,2.29368
300219,-2.65,23.14,23.2,23.69,22.7,23.77,-0.34,-4.5,3739429.0,2.6888300000000003
603939,-2.653,62.39,62.49,63.5,61.51,64.09,-0.92,-4.03,1198842.0,2.99711
002759,-2.655,28.6,28.71,29.08,28.25,29.38,-1.02,-3.85,1036951.0,4.32063
000790,-2.667,8.76,8.75,9.09,8.7,9.0,1.0,-3.33,12763694.0,2.97939
600864,-2.674,10.19,10.15,10.31,10.05,10.47,-1.53,-4.01,7170733.0,1.31241
002430,-2.696,7.58,7.6,7.7,7.5,7.79,-1.16,-3.72,2902892.0,0.35868000000000005
300406,-2.701,31.7,31.97,32.54,31.28,32.58,-0.12,-3.99,1178382.0,2.41175
300300,-2.703,18.0,17.9,18.31,17.61,18.5,-1.03,-4.81,10146011.0,3.94544
300416,-2.707,49.6,49.61,50.96,48.61,50.98,-0.04,-4.65,1604786.0,10.22157
300119,-2.733,12.1,12.2,12.43,12.01,12.44,-0.08,-3.46,3192853.0,1.56823
002170,-2.74,9.23,9.28,9.49,9.09,9.49,0.0,-4.21,37841844.0,5.98059
300201,-2.741,11.0,10.9,11.28,10.68,11.31,-0.27,-5.57,6516360.0,1.89024
002551,-2.752,20.14,20.13,20.6,19.8,20.71,-0.53,-4.39,8624997.0,3.2224
600959,-2.753,16.25,16.35,16.53,15.97,16.71,-1.08,-4.43,19193741.0,3.21503
300273,-2.766,18.63,18.59,19.26,18.33,19.16,0.52,-4.33,19984013.0,3.89594
600178,-2.768,8.43,8.46,8.55,8.34,8.67,-1.38,-3.81,4560441.0,0.98694
002402,-2.768,14.05,14.11,14.53,13.86,14.45,0.55,-4.08,6490247.0,2.68906
300139,-2.769,12.29,12.4,12.59,12.11,12.64,-0.4,-4.19,4713591.0,2.2217000000000002
000988,-2.77,10.88,10.9,11.03,10.66,11.19,-1.43,-4.74,15447733.0,1.73353
300275,-2.814,15.54,15.45,16.18,15.21,15.99,1.19,-4.88,3531229.0,3.23829
002472,-2.815,15.88,16.0,16.23,15.72,16.34,-0.67,-3.79,4824954.0,2.51487
600382,-2.841,10.26,10.28,10.42,10.05,10.56,-1.33,-4.83,5492477.0,1.60718
300395,-2.842,21.88,22.01,22.46,21.66,22.52,-0.27,-3.82,919574.0,0.9952500000000001
002731,-2.847,23.55,23.7,24.0,23.21,24.24,-0.99,-4.25,783729.0,2.07996
600368,-2.857,5.1,5.08,5.17,5.06,5.25,-1.52,-3.62,8384574.0,1.00558
002441,-2.862,15.61,15.57,16.24,15.2,16.07,1.06,-5.41,9821937.0,3.1629300000000002
300446,-2.871,69.35,69.7,71.29,68.3,71.4,-0.15,-4.34,360464.0,2.34068
002471,-2.872,14.88,14.83,15.08,14.47,15.32,-1.57,-5.55,29010766.0,6.03732
600802,-2.879,6.41,6.44,6.5,6.34,6.6,-1.52,-3.94,8683860.0,2.27401
002319,-2.894,12.75,12.79,12.95,12.5,13.13,-1.37,-4.8,6860143.0,3.43099
300195,-2.899,17.08,17.09,17.34,16.83,17.59,-1.42,-4.32,6154886.0,4.77162
600291,-2.902,21.08,21.15,21.35,20.89,21.71,-1.66,-3.78,8282995.0,2.15703
300176,-2.91,17.35,17.51,17.8,17.08,17.87,-0.39,-4.42,2750080.0,2.56346
000801,-2.935,21.83,21.9,22.22,21.72,22.49,-1.2,-3.42,4978717.0,1.0826
002771,-2.937,52.87,53.03,54.0,52.0,54.47,-0.86,-4.53,1795517.0,8.97759
600488,-2.957,5.58,5.6,5.66,5.51,5.75,-1.57,-4.17,7994902.0,0.896
000593,-2.959,8.2,8.18,8.39,8.01,8.45,-0.71,-5.21,8044033.0,3.60436
300375,-2.971,15.35,15.35,15.7,15.28,15.82,-0.76,-3.41,2108272.0,2.9235700000000002
600770,-2.974,9.46,9.49,9.64,9.24,9.75,-1.13,-5.23,27663367.0,2.5043800000000003
300478,-2.979,34.2,34.2,34.93,33.7,35.25,-0.91,-4.4,1060107.0,6.35937
002691,-2.986,14.62,14.51,15.35,14.42,15.07,1.86,-4.31,9383068.0,4.73618
300327,-2.994,17.17,17.3,17.72,16.8,17.7,0.11,-5.08,4793921.0,2.81386
603789,-3.002,29.08,29.2,29.68,28.7,29.98,-1.0,-4.27,4013641.0,8.02728
002499,-3.003,19.7,19.71,20.65,19.51,20.31,1.67,-3.94,15037512.0,11.6156
300334,-3.007,24.19,24.5,25.29,23.58,24.94,1.4,-5.45,4208302.0,1.62818
002164,-3.017,6.43,6.46,6.52,6.31,6.63,-1.66,-4.83,12539502.0,3.09522
002687,-3.038,7.98,8.06,8.13,7.8,8.23,-1.22,-5.22,2855788.0,0.8420500000000001
002231,-3.04,12.12,12.2,12.48,11.92,12.5,-0.16,-4.64,9193244.0,4.34898
300437,-3.043,59.9,60.0,61.35,58.0,61.78,-0.7,-6.12,1834148.0,10.98292
300180,-3.072,13.25,13.3,13.5,13.12,13.67,-1.24,-4.02,5036197.0,1.6792500000000001
002230,-3.078,27.08,27.25,27.8,26.8,27.94,-0.5,-4.08,16909802.0,1.86386
002767,-3.079,28.02,28.09,28.58,27.65,28.91,-1.14,-4.36,1566707.0,6.26683
600361,-3.082,6.29,6.3,6.39,6.21,6.49,-1.54,-4.31,5760351.0,0.8651700000000001
600725,-3.082,5.66,5.7,5.7,5.5,5.84,-2.4,-5.82,18363634.0,2.9799700000000002
002196,-3.135,20.7,20.68,21.85,20.22,21.37,2.25,-5.38,4843798.0,5.0731
300346,-3.141,20.66,20.77,21.12,20.33,21.33,-0.98,-4.69,4040356.0,3.18875
002529,-3.175,15.25,15.3,15.7,14.98,15.75,-0.32,-4.89,11393305.0,5.69665
300281,-3.175,12.81,12.9,13.25,12.65,13.23,0.15,-4.38,4320304.0,4.07102
002362,-3.19,16.69,16.8,17.08,16.47,17.24,-0.93,-4.47,4927941.0,2.79739
002181,-3.191,8.19,8.22,8.32,8.01,8.46,-1.65,-5.32,13121758.0,1.15016
300351,-3.196,22.11,22.0,22.7,21.9,22.84,-0.61,-4.12,3036976.0,1.55246
000923,-3.215,12.04,12.01,12.23,11.86,12.44,-1.69,-4.66,4947290.0,2.49864
002735,-3.215,29.8,30.0,30.44,29.5,30.79,-1.14,-4.19,1033490.0,5.16745
002351,-3.219,18.34,18.44,18.9,18.2,18.95,-0.26,-3.96,2587047.0,1.9325
603085,-3.223,35.43,35.79,36.07,34.33,36.61,-1.48,-6.23,6973508.0,27.89403
000592,-3.233,13.47,13.5,13.7,13.2,13.92,-1.58,-5.17,24634087.0,2.94067
002509,-3.249,13.7,13.73,14.15,13.49,14.16,-0.07,-4.73,5338462.0,1.85701
000078,-3.25,12.8,12.85,13.1,12.55,13.23,-0.98,-5.14,19130754.0,2.6179
300218,-3.25,11.61,11.7,11.89,11.51,12.0,-0.92,-4.08,1580991.0,0.9644
300011,-3.251,25.59,25.79,26.74,25.0,26.45,1.1,-5.48,9890100.0,2.85259
300341,-3.252,15.77,15.85,16.24,15.55,16.3,-0.37,-4.6,1848003.0,1.00435
002177,-3.254,7.73,7.74,7.85,7.6,7.99,-1.75,-4.88,23040431.0,3.85392
600210,-3.257,5.94,5.95,6.06,5.86,6.14,-1.3,-4.56,64364618.0,4.47992
600647,-3.26,18.99,19.1,19.2,18.73,19.63,-2.19,-4.58,2720748.0,1.9553500000000001
002284,-3.264,10.67,10.79,10.98,10.5,11.03,-0.45,-4.81,7759910.0,1.48516
000004,-3.265,25.48,25.6,26.0,25.28,26.34,-1.29,-4.02,2231542.0,2.66054
002167,-3.273,7.98,8.0,8.2,7.91,8.25,-0.61,-4.12,15522210.0,3.28089
600088,-3.287,18.83,18.95,19.26,18.5,19.47,-1.08,-4.98,3214595.0,0.96994
600239,-3.289,5.88,5.9,6.0,5.81,6.08,-1.32,-4.44,15874250.0,1.4829400000000001
300077,-3.289,26.46,26.76,27.25,25.9,27.36,-0.4,-5.34,17018966.0,6.40087
300202,-3.297,17.89,18.0,18.18,17.51,18.5,-1.73,-5.35,8153512.0,1.94029
600776,-3.321,7.86,7.94,8.08,7.7,8.13,-0.62,-5.29,11711990.0,1.2251
002335,-3.324,20.94,21.15,21.34,20.5,21.66,-1.48,-5.36,4430462.0,2.42195
600463,-3.325,11.05,11.05,11.26,10.92,11.43,-1.49,-4.46,2980912.0,1.1829
600283,-3.333,10.15,10.22,10.35,9.98,10.5,-1.43,-4.95,8692590.0,3.0465
300240,-3.333,11.6,11.71,11.94,11.34,12.0,-0.5,-5.5,4172278.0,1.71222
300301,-3.333,6.38,6.42,6.59,6.21,6.6,-0.15,-5.91,8892476.0,3.74515
300389,-3.344,23.7,23.56,24.3,23.48,24.52,-0.9,-4.24,1378481.0,3.07676
300283,-3.346,10.11,10.08,10.38,10.0,10.46,-0.76,-4.4,1617850.0,1.26973
603008,-3.356,12.96,13.02,13.35,12.89,13.41,-0.45,-3.88,5133478.0,2.58911
300114,-3.413,28.3,28.4,29.51,28.01,29.3,0.72,-4.4,2587336.0,1.2758099999999999
002609,-3.429,16.9,16.94,17.42,16.73,17.5,-0.46,-4.4,17326663.0,6.08711
002428,-3.439,10.67,10.75,10.88,10.47,11.05,-1.54,-5.25,15664721.0,2.47419
300276,-3.455,19.56,19.52,19.98,19.08,20.26,-1.38,-5.82,14012141.0,7.21712
002125,-3.472,12.79,12.83,13.15,12.65,13.25,-0.75,-4.53,1781766.0,1.28064
300387,-3.497,17.66,17.81,18.1,17.5,18.3,-1.09,-4.37,1576638.0,3.85621
300185,-3.504,7.16,7.22,7.34,7.1,7.42,-1.08,-4.31,17418307.0,2.45366
300122,-3.52,21.93,22.15,22.69,21.8,22.73,-0.18,-4.09,1531798.0,0.45979000000000003
300425,-3.523,67.1,67.08,68.99,65.7,69.55,-0.81,-5.54,1220175.0,6.7787500000000005
002232,-3.548,11.69,11.81,11.99,11.5,12.12,-1.07,-5.12,7385136.0,1.84765
600336,-3.571,5.67,5.71,5.81,5.62,5.88,-1.19,-4.42,14907800.0,2.19209
300171,-3.59,20.68,20.75,21.23,20.41,21.45,-1.03,-4.85,14903761.0,4.65259
600635,-3.608,7.48,7.56,7.76,7.37,7.76,0.0,-5.03,72775010.0,2.94958
300126,-3.679,13.09,13.11,13.47,12.91,13.59,-0.88,-5.0,8648319.0,4.1006
300438,-3.682,55.98,56.0,57.47,55.35,58.12,-1.12,-4.77,1940348.0,9.23975
002022,-3.687,21.42,21.68,22.13,21.06,22.24,-0.49,-5.31,11085319.0,2.9163
000951,-3.704,13.0,13.01,13.3,12.8,13.5,-1.48,-5.19,2438739.0,0.58145
601002,-3.721,10.61,10.66,10.88,10.38,11.02,-1.27,-5.81,37668179.0,5.10084
600358,-3.733,9.8,9.88,10.11,9.7,10.18,-0.69,-4.72,15358751.0,3.55527
000948,-3.771,16.33,16.5,16.86,16.15,16.97,-0.65,-4.83,8749963.0,3.78331
002046,-3.771,8.42,8.45,8.58,8.36,8.75,-1.94,-4.46,5588936.0,1.64107
603558,-3.78,14.0,14.11,14.52,14.0,14.55,-0.21,-3.78,1596775.0,2.12903
300348,-3.794,55.79,56.2,58.96,54.51,57.99,1.67,-6.0,4057422.0,6.84632
300033,-3.81,40.4,40.55,41.98,39.4,42.0,-0.05,-6.19,9807519.0,3.74336
300016,-3.833,27.35,27.7,28.4,26.51,28.44,-0.14,-6.79,18422585.0,7.41162
000617,-3.834,12.29,12.34,12.66,12.2,12.78,-0.94,-4.54,4643849.0,1.61503
002405,-3.837,24.81,25.05,25.69,24.39,25.8,-0.43,-5.47,19887352.0,3.01789
603026,-3.89,18.53,18.65,18.95,18.15,19.28,-1.71,-5.86,3323899.0,6.5586
600129,-3.911,15.97,16.02,16.25,15.85,16.62,-2.23,-4.63,4731461.0,1.10835
002381,-3.923,10.04,10.08,10.29,9.9,10.45,-1.53,-5.26,6238798.0,2.87618
300044,-3.923,17.88,18.1,18.48,17.5,18.61,-0.7,-5.96,10386455.0,7.02393
000628,-3.939,10.73,10.83,11.19,10.7,11.17,0.18,-4.21,11237058.0,5.98505
000967,-3.955,13.6,13.52,13.94,13.28,14.16,-1.55,-6.21,2182006.0,0.7979900000000001
000997,-3.982,19.05,19.17,19.78,18.86,19.84,-0.3,-4.94,18273784.0,1.9979
300331,-3.985,15.42,15.6,15.93,15.18,16.06,-0.81,-5.48,5333092.0,4.23022
300447,-4.013,57.64,58.23,59.8,56.88,60.05,-0.42,-5.28,1659505.0,8.19509
600571,-4.051,45.24,45.72,46.6,44.35,47.15,-1.17,-5.94,10808135.0,5.33947
002227,-4.055,30.52,30.51,33.37,30.01,31.81,4.9,-5.66,24507632.0,11.23629
300172,-4.056,12.3,12.43,12.68,12.11,12.82,-1.09,-5.54,11445814.0,5.0273
603703,-4.098,36.98,37.18,37.99,36.65,38.56,-1.48,-4.95,1058280.0,4.60122
300480,-4.101,54.95,55.3,58.5,53.69,57.3,2.09,-6.3,7130335.0,31.00146
600070,-4.107,8.64,8.85,9.35,8.5,9.01,3.77,-5.66,22908092.0,6.4238
000757,-4.107,8.64,8.68,8.96,8.5,9.01,-0.55,-5.66,12758684.0,4.07883
002769,-4.148,46.22,46.76,48.19,45.01,48.22,-0.06,-6.66,5238128.0,14.1571
300029,-4.15,9.47,9.58,9.76,9.3,9.88,-1.21,-5.87,7336543.0,3.7923400000000003
002194,-4.21,11.15,11.18,11.38,11.01,11.64,-2.23,-5.41,6641109.0,1.8923100000000002
002491,-4.228,9.74,9.8,9.95,9.53,10.17,-2.16,-6.29,26148280.0,2.42275
002197,-4.259,15.96,16.19,16.66,15.7,16.67,-0.06,-5.82,22536748.0,6.69468
600592,-4.26,9.44,9.48,9.69,9.36,9.86,-1.72,-5.07,8481187.0,2.29498
300151,-4.302,12.68,12.8,13.16,12.49,13.25,-0.68,-5.74,12065914.0,4.53538
600784,-4.325,7.3,7.38,7.55,7.21,7.63,-1.05,-5.5,11738712.0,2.36375
002161,-4.383,11.78,11.9,12.16,11.65,12.32,-1.3,-5.44,21827266.0,3.1364900000000002
600076,-4.405,8.03,8.0,8.25,7.97,8.4,-1.79,-5.12,9404604.0,2.57283
300254,-4.442,27.32,27.3,29.37,27.24,28.59,2.73,-4.72,12095785.0,11.52653
600874,-4.492,8.93,8.92,9.26,8.81,9.35,-0.96,-5.78,30099380.0,2.76845
002270,-4.521,12.25,12.34,12.58,12.16,12.83,-1.95,-5.22,5548768.0,3.97792
